"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"	"Action Type"	"Standard Text Value"
"CHEMBL4635505"	""	"None"	"435.65"	"1"	"6.05"	"12"	"C[C@H](CC#N)[C@H]1CC[C@H]2[C@@H]3C[C@@](O)(c4ccccc4)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C"	"EC50"	"'='"	"4580.0"	"nM"	"5.34"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4615905"	"Agonist activity at human GPBAR1 receptor expressed in HEK293T cells after 18 hrs by cAMP response element driven renilla-luciferase dual reporter gene assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HEK-293T"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4613298"	"1"	"Scientific Literature"	"ACS Med Chem Lett"	"2020"	"CHEMBL3706569"	""	""	""
"CHEMBL4585144"	""	"None"	"468.38"	"1"	"7.51"	"15"	"CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(-c2cccc(CO)c2)cc1"	"EC50"	"'='"	"830.0"	"nM"	"6.08"	""	""	"UO_0000065"	"12.98"	"0.26"	"-1.43"	"10.96"	"0"	"CHEMBL4433552"	"Transactivation of human FXR (unknown origin) expressed in HepG2 cells co-expressing pSG5RXR/pGL4.70 after 24 hrs post transfection by luciferase reporter gene assay"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HepG2"	"None"	""	""	""	"CHEMBL2047"	"Bile acid receptor FXR"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4433207"	"1"	"Scientific Literature"	"ACS Med Chem Lett"	"2019"	"CHEMBL3307718"	""	""	""
"CHEMBL4461163"	""	"None"	"493.39"	"1"	"7.80"	"18"	"CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(COc2ccc(C#N)cc2)cc1"	"EC50"	"'='"	"940.0"	"nM"	"6.03"	""	""	"UO_0000065"	"12.22"	"0.24"	"-1.77"	"8.83"	"0"	"CHEMBL4433552"	"Transactivation of human FXR (unknown origin) expressed in HepG2 cells co-expressing pSG5RXR/pGL4.70 after 24 hrs post transfection by luciferase reporter gene assay"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HepG2"	"None"	""	""	""	"CHEMBL2047"	"Bile acid receptor FXR"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4433207"	"1"	"Scientific Literature"	"ACS Med Chem Lett"	"2019"	"CHEMBL3307718"	""	""	""
"CHEMBL135"	"ESTRADIOL"	"4.0"	"272.39"	"0"	"3.61"	"BETA-ESTRADIOL"	"C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O"	"EC50"	"'='"	"0.21"	"nM"	"9.68"	""	""	"UO_0000065"	"35.53"	"0.66"	"6.07"	"23.92"	"0"	"CHEMBL4627508"	"Agonist activity at ERalpha (unknown origin) expressed in human HeLa cells assessed as transcriptional activation measured after 24 hrs by luciferase reporter gene assay"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HeLa"	"None"	""	""	""	"CHEMBL206"	"Estrogen receptor alpha"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4627247"	"1"	"Scientific Literature"	"Bioorg Med Chem"	"2020"	"CHEMBL3308376"	""	""	""
"CHEMBL408701"	"TAUROLITHOCHOLIC ACID"	"3.0"	"483.72"	"0"	"4.43"	"TLCA"	"C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C"	"EC50"	"'='"	"330.0"	"nM"	"6.48"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4367519"	"Agonist activity at recombinant human TGR5 expressed in CHO cells assessed as increase in cAMP accumulation in presence of 3-isobutyl-1-methylxanthine after 20 mins"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"CHO"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4364296"	"1"	"Scientific Literature"	"J Med Chem"	"2019"	"CHEMBL3308072"	""	""	""
"CHEMBL4449000"	""	"None"	"447.62"	"0"	"4.24"	"27"	"C[C@H](CCC(N)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](OC=O)C[C@@H]4C[C@H](OC=O)CC[C@]4(C)[C@H]3CC[C@]12C"	"EC50"	"'='"	"566.0"	"nM"	"6.25"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4367518"	"Agonist activity at recombinant human TGR5 expressed in CHO cells assessed as increase in cAMP accumulation after 30 mins by TR-FRET assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"CHO"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4364296"	"1"	"Scientific Literature"	"J Med Chem"	"2019"	"CHEMBL3308072"	""	""	""
"CHEMBL131"	"PREDNISOLONE"	"4.0"	"360.45"	"0"	"1.56"	"Prednisolone"	"C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO"	"EC50"	"'='"	"48.0"	"nM"	"7.32"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL693437"	"Effective concentration of compound for transcriptional activation of TAT in Human cell native protein assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"Cell line"	"None"	""	""	""	"CHEMBL614840"	"Cell line"	"Homo sapiens"	"CELL-LINE"	"CHEMBL1147494"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2004"	"CHEMBL3308571"	""	""	""
"CHEMBL2407936"	""	"None"	"345.45"	"0"	"4.55"	"3"	"CN(C)c1ccc(C(C/C(=N\O)c2ccncc2)c2ccccc2)cc1"	"EC50"	"'='"	"2900.0"	"nM"	"5.54"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL2410507"	"Agonist activity at GPBAR1 in human NCI-H716 cells assessed as stimulation of cAMP production"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"NCI-H716"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2406956"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2013"	"CHEMBL3308297"	""	""	""
"CHEMBL269277"	"BETULINIC ACID"	"1.0"	"456.71"	"1"	"7.09"	"2"	"C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12"	"EC50"	"'='"	"8800.0"	"nM"	"5.06"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3787869"	"Cytotoxicity against human A2780 cells after 96 hrs by SRB assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"A2780"	"None"	""	""	""	"CHEMBL614004"	"A2780"	"Homo sapiens"	"CELL-LINE"	"CHEMBL3784962"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2016"	"CHEMBL3308421"	""	""	""
"CHEMBL2435943"	""	"None"	"520.50"	"2"	"7.69"	"9j"	"O=C(c1ccsc1)N(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)Cc1cnccc1-c1ccccc1"	"EC50"	"'='"	"230.0"	"nM"	"6.64"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL2439681"	"Agonist activity at mouse TGR5 expressed in HEK293 cells assessed CRE-induced luciferase activity after 5.5 hrs by reporter gene assay"	"F"	"BAO_0000219"	"cell-based format"	"Mus musculus"	"None"	"None"	"HEK293"	"None"	""	""	""	"CHEMBL1255150"	"G-protein coupled bile acid receptor 1"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL2434932"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2013"	"CHEMBL3307715"	""	""	""
"CHEMBL2181247"	""	"None"	"484.37"	"1"	"5.85"	"2"	"O=C1COc2nccc(-c3ccccc3F)c2CN1Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1"	"EC50"	"'='"	"19.0"	"nM"	"7.72"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL2439686"	"Agonist activity at human TGR5 expressed in HEK293 cells assessed CRE-induced luciferase activity after 5.5 hrs by reporter gene assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HEK293"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2434932"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2013"	"CHEMBL3307715"	""	""	""
"CHEMBL567640"	""	"None"	"450.66"	"0"	"4.33"	"1, INT-777, S-EMCA"	"CC[C@H]1[C@@H](O)[C@@H]2[C@H](C[C@H](O)[C@]3(C)[C@@H]([C@H](C)C[C@H](C)C(=O)O)CC[C@@H]23)[C@@]2(C)CC[C@@H](O)C[C@@H]12"	"EC50"	"'='"	"1230.0"	"nM"	"5.91"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL2439686"	"Agonist activity at human TGR5 expressed in HEK293 cells assessed CRE-induced luciferase activity after 5.5 hrs by reporter gene assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HEK293"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2434932"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2013"	"CHEMBL3307715"	""	""	""
"CHEMBL3234549"	""	"None"	"358.87"	"0"	"3.01"	"13c"	"Cc1ccnc(N2CCC[C@@H](C(=O)NCCc3ccc(Cl)cc3)C2)n1"	"EC50"	"'='"	"60.0"	"nM"	"7.22"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3239420"	"Agonist activity at human TGR5 expressed in Jurkat cells assessed as intracellular cAMP level after 1 hr by HTRF assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"Jurkat"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3232835"	"1"	"Scientific Literature"	"J Med Chem"	"2014"	"CHEMBL3307526"	""	""	""
"CHEMBL3234550"	""	"None"	"324.43"	"0"	"2.36"	"13d"	"Cc1ccnc(N2CCC[C@@H](C(=O)NCCc3ccccc3)C2)n1"	"EC50"	"'='"	"5800.0"	"nM"	"5.24"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3239420"	"Agonist activity at human TGR5 expressed in Jurkat cells assessed as intracellular cAMP level after 1 hr by HTRF assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"Jurkat"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3232835"	"1"	"Scientific Literature"	"J Med Chem"	"2014"	"CHEMBL3307526"	""	""	""
"CHEMBL3234555"	""	"None"	"376.86"	"0"	"3.15"	"19b"	"Cc1nc(N2CCC[C@@H](C(=O)NCCc3ccc(Cl)cc3)C2)ncc1F"	"EC50"	"'='"	"8.0"	"nM"	"8.10"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3239420"	"Agonist activity at human TGR5 expressed in Jurkat cells assessed as intracellular cAMP level after 1 hr by HTRF assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"Jurkat"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3232835"	"1"	"Scientific Literature"	"J Med Chem"	"2014"	"CHEMBL3307526"	""	""	""
"CHEMBL3234560"	""	"None"	"357.89"	"0"	"3.62"	"19g"	"Cc1ccnc(N2CCC[C@@H](C(=O)NCCc3ccc(Cl)cc3)C2)c1"	"EC50"	"'='"	"930.0"	"nM"	"6.03"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3239420"	"Agonist activity at human TGR5 expressed in Jurkat cells assessed as intracellular cAMP level after 1 hr by HTRF assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"Jurkat"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3232835"	"1"	"Scientific Literature"	"J Med Chem"	"2014"	"CHEMBL3307526"	""	""	""
"CHEMBL3234569"	""	"None"	"487.53"	"0"	"2.35"	"23a"	"N#Cc1ccc(CCNC(=O)[C@@H]2CCCN(c3cc(N4CCNCC4)nc(C(F)(F)F)n3)C2)cc1"	"EC50"	"'='"	"14.0"	"nM"	"7.85"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3239420"	"Agonist activity at human TGR5 expressed in Jurkat cells assessed as intracellular cAMP level after 1 hr by HTRF assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"Jurkat"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3232835"	"1"	"Scientific Literature"	"J Med Chem"	"2014"	"CHEMBL3307526"	""	""	""
"CHEMBL4091129"	""	"None"	"545.48"	"2"	"8.53"	"30"	"COc1cc(C2CCCc3nc(SCc4c(F)cccc4Cl)n(-c4ccc(F)c(C)c4)c32)ccc1Cl"	"EC50"	"'='"	"490.0"	"nM"	"6.31"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4000086"	"Agonist activity at TGR5 in mouse STC1 cells assessed as increase in cAMP accumulation after 40 mins by mass spectrometric method"	"F"	"BAO_0000219"	"cell-based format"	"Mus musculus"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL1255150"	"G-protein coupled bile acid receptor 1"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL3997854"	"1"	"Scientific Literature"	"ACS Med Chem Lett"	"2017"	"None"	""	""	""
"CHEMBL4101442"	""	"None"	"529.01"	"2"	"6.78"	"41"	"COc1ccc(C2OCCc3nc(SCc4c(F)cccc4Cl)n(-c4ccc(F)cc4)c32)cc1OC"	"EC50"	"'='"	"330.0"	"nM"	"6.48"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4000086"	"Agonist activity at TGR5 in mouse STC1 cells assessed as increase in cAMP accumulation after 40 mins by mass spectrometric method"	"F"	"BAO_0000219"	"cell-based format"	"Mus musculus"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL1255150"	"G-protein coupled bile acid receptor 1"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL3997854"	"1"	"Scientific Literature"	"ACS Med Chem Lett"	"2017"	"None"	""	""	""
"CHEMBL4084125"	""	"None"	"559.51"	"2"	"8.79"	"47"	"CCC1(c2ccc(Cl)c(OC)c2)CCCc2nc(SCc3c(F)cccc3Cl)n(-c3ccc(F)cc3)c21"	"EC50"	"'>'"	"50000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4000087"	"Agonist activity at TGR5 in human NCI-H716 cells assessed as increase in cAMP accumulation after 40 mins by HTRF assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3997854"	"1"	"Scientific Literature"	"ACS Med Chem Lett"	"2017"	"None"	""	""	""
"CHEMBL80460"	"PLATANIC ACID"	"None"	"458.68"	"1"	"6.10"	"4"	"CC(=O)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12"	"EC50"	"'>'"	"30000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3998504"	"Cytotoxicity against human HT-29 cells after 96 hrs by SRB assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HT-29"	"None"	""	""	""	"CHEMBL384"	"HT-29"	"Homo sapiens"	"CELL-LINE"	"CHEMBL3997779"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2017"	"CHEMBL3307768"	""	""	""
"CHEMBL169"	"URSOLIC ACID"	"2.0"	"456.71"	"1"	"7.09"	"1"	"C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12"	"EC50"	"'='"	"12700.0"	"nM"	"4.90"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3998505"	"Cytotoxicity against human MCF7 cells after 96 hrs by SRB assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"MCF7"	"None"	""	""	""	"CHEMBL387"	"MCF7"	"Homo sapiens"	"CELL-LINE"	"CHEMBL3997779"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2017"	"CHEMBL3308403"	""	""	""
"CHEMBL2407929"	""	"None"	"450.54"	"1"	"6.46"	"(S)-22"	"Cc1cc(/C(C[C@@H](c2ccc(-c3ccc(C(=O)O)cc3)cc2)c2ccccc2C)=N/O)ccn1"	"EC50"	"'='"	"190.0"	"nM"	"6.72"	""	""	"UO_0000065"	"14.92"	"0.27"	"0.26"	"8.12"	"0"	"CHEMBL2410509"	"Agonist activity at recombinant mouse GPBAR1 expressed in CHO cells"	"B"	"BAO_0000219"	"cell-based format"	"Mus musculus"	"None"	"None"	"CHO"	"None"	""	""	""	"CHEMBL1255150"	"G-protein coupled bile acid receptor 1"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL2406956"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2013"	"CHEMBL3308072"	""	""	""
"CHEMBL2407936"	""	"None"	"345.45"	"0"	"4.55"	"3"	"CN(C)c1ccc(C(C/C(=N\O)c2ccncc2)c2ccccc2)cc1"	"EC50"	"'='"	"2000.0"	"nM"	"5.70"	""	""	"UO_0000065"	"16.50"	"0.30"	"1.15"	"11.70"	"0"	"CHEMBL2410509"	"Agonist activity at recombinant mouse GPBAR1 expressed in CHO cells"	"B"	"BAO_0000219"	"cell-based format"	"Mus musculus"	"None"	"None"	"CHO"	"None"	""	""	""	"CHEMBL1255150"	"G-protein coupled bile acid receptor 1"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL2406956"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2013"	"CHEMBL3308072"	""	""	""
"CHEMBL566315"	"OBETICHOLIC ACID"	"4.0"	"420.63"	"1"	"5.11"	"2, 6-ECDCA, Obeticholic acid, INT-747"	"CC[C@H]1[C@@H](O)[C@@H]2[C@H](CC[C@]3(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]23)[C@@]2(C)CC[C@@H](O)C[C@@H]12"	"EC50"	"'='"	"85.0"	"nM"	"7.07"	""	""	"UO_0000065"	"16.81"	"0.32"	"1.96"	"9.09"	"0"	"CHEMBL3388428"	"Agonist activity at FXR (unknown origin) by reporter gene assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2047"	"Bile acid receptor FXR"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3351394"	"1"	"Scientific Literature"	"J Med Chem"	"2014"	"None"	""	""	""
"CHEMBL1551"	"URSODIOL"	"4.0"	"392.58"	"0"	"4.48"	"UDCA"	"C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C"	"EC50"	"'>'"	"150000.0"	"nM"	""	"Outside typical range"	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3766233"	"Agonist activity at VDR-LBD (unknown origin) expressed in Escherichia coli assessed as SRC2-3 coactivator peptide recruitment after 30 mins by fluorescence polarization assay"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL1977"	"Vitamin D receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3763103"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2016"	"None"	""	""	""
"CHEMBL2435946"	""	"None"	"532.48"	"2"	"8.17"	"12b"	"CCC(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N(Cc1cnccc1-c1ccccc1)C(=O)c1ccco1"	"EC50"	"'='"	"1230.0"	"nM"	"5.91"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL2439686"	"Agonist activity at human TGR5 expressed in HEK293 cells assessed CRE-induced luciferase activity after 5.5 hrs by reporter gene assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HEK293"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2434932"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2013"	"CHEMBL3307715"	""	""	""
"CHEMBL411070"	"GLYCOCHOLIC ACID"	"3.0"	"465.63"	"0"	"2.56"	"SID56324224"	"C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C"	"EC50"	"'>'"	"150000.0"	"nM"	""	"Outside typical range"	"Not Active"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1614141"	"PUBCHEM_BIOASSAY: Absorbance Microorganism-Based Dose Response HTS to Identify Inhibitors of Streptokinase Expression. (Class of assay: confirmatory) [Related pubchem assays: 1677 (Project Summary), 1902 (Retest at Dose), 1900 (Counter Screen), 1662 (Primary HTS)]"	"F"	"BAO_0000019"	"assay format"	"Streptococcus pyogenes M1 GAS"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL1293228"	"Streptokinase A"	"Streptococcus pyogenes serotype M1"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""	""	""
"CHEMBL269277"	"BETULINIC ACID"	"1.0"	"456.71"	"1"	"7.09"	"1"	"C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12"	"EC50"	"'='"	"14400.0"	"nM"	"4.84"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4428411"	"Cytotoxicity against human HT-29 cells assessed as reduction in cell proliferation after 96 hrs by sulforhodamine B assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HT-29"	"None"	""	""	""	"CHEMBL384"	"HT-29"	"Homo sapiens"	"CELL-LINE"	"CHEMBL4428035"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2016"	"CHEMBL3307768"	""	""	""
"CHEMBL269277"	"BETULINIC ACID"	"1.0"	"456.71"	"1"	"7.09"	"1"	"C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12"	"EC50"	"'>'"	"30000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4774876"	"Cytotoxicity against human FaDu cells assessed as reduction in cell viability incubated for 72 hrs by SRB assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"FaDu"	"None"	""	""	""	"CHEMBL612250"	"FaDu"	"Homo sapiens"	"CELL-LINE"	"CHEMBL4765454"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2020"	"CHEMBL3307943"	"TIME = 72.0 hr"	""	""
"CHEMBL4082365"	""	"None"	"544.02"	"2"	"6.67"	"15"	"COc1ccc(N(Cc2cnc(SCc3c(F)cccc3Cl)n2-c2ccc(F)cc2)C(C)=O)cc1OC"	"EC50"	"'>'"	"50000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4010936"	"Agonist activity at TGR5 in human NCI-H716 cells assessed as increase in cAMP level after 40 mins by mass spectrometric method"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4007482"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2017"	"None"	""	""	""
"CHEMBL4297626"	"NIDUFEXOR"	"2.0"	"487.94"	"1"	"5.17"	"1; LMB763"	"Cn1nc(C(=O)N(Cc2ccccc2)Cc2ccc(C(=O)O)cc2)c2c1-c1cc(Cl)ccc1OC2"	"EC50"	"'>'"	"30000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4404187"	"Agonist activity at Progesterone receptor (unknown origin) incubated for 2 hrs by TR-FRET assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL208"	"Progesterone receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4402557"	"1"	"Scientific Literature"	"J Med Chem"	"2020"	"None"	""	""	""
"CHEMBL583224"	""	"None"	"455.73"	"1"	"6.49"	"20"	"C=C(C)[C@@H]1CC[C@]2(C(N)=O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12"	"EC50"	"'='"	"8200.0"	"nM"	"5.09"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3745222"	"Cytotoxicity against human A549 cells after 96 hrs by SRB assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"A549"	"None"	""	""	""	"CHEMBL392"	"A549"	"Homo sapiens"	"CELL-LINE"	"CHEMBL3739286"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2015"	"CHEMBL3307651"	""	""	""
